key: #0 - binom mean
     #1 - binom var factor
     #2 - drivers
     #3 - terminals
     #4 - epsilon
began at time 2024-10-25 00:17:11.557412
i.v: #1 from 0 to 0.2 adding with step of 0.01
c.v: [1, 100, 60, 0.4]
data:
(0,16)
(0.01,16)
(0.02,16)
(0.03,16)
(0.04,99)
(0.05,99)
(0.060000000000000005,99)
(0.07,99)
(0.08,99)
(0.09,99)
(0.09999999999999999,99)
(0.10999999999999999,99)
(0.11999999999999998,99)
(0.12999999999999998,99)
(0.13999999999999999,99)
(0.15,99)
(0.16,99)
(0.17,99)
(0.18000000000000002,99)
(0.19000000000000003,99)
(0.20000000000000004,78)

log complete
time: 0.047162532806396484
_______________________________________________________________
key: #0 - binom mean
     #1 - binom var factor
     #2 - drivers
     #3 - terminals
     #4 - epsilon
began at time 2024-10-25 00:17:39.948760
i.v: #1 from 0 to 0.99 adding with step of 0.01
c.v: [1, 100, 60, 0.4]
data:
(0,16)
(0.01,16)
(0.02,16)
(0.03,16)
(0.04,99)
(0.05,99)
(0.060000000000000005,99)
(0.07,99)
(0.08,99)
(0.09,99)
(0.09999999999999999,99)
(0.10999999999999999,99)
(0.11999999999999998,99)
(0.12999999999999998,99)
(0.13999999999999999,99)
(0.15,99)
(0.16,99)
(0.17,99)
(0.18000000000000002,99)
(0.19000000000000003,99)
(0.20000000000000004,78)
(0.21000000000000005,70)
(0.22000000000000006,64)
(0.23000000000000007,61)
(0.24000000000000007,57)
(0.25000000000000006,55)
(0.26000000000000006,52)
(0.2700000000000001,50)
(0.2800000000000001,48)
(0.2900000000000001,47)
(0.3000000000000001,45)
(0.3100000000000001,44)
(0.3200000000000001,42)
(0.3300000000000001,41)
(0.34000000000000014,40)
(0.35000000000000014,39)
(0.36000000000000015,38)
(0.37000000000000016,37)
(0.38000000000000017,36)
(0.3900000000000002,35)
(0.4000000000000002,34)
(0.4100000000000002,33)
(0.4200000000000002,32)
(0.4300000000000002,31)
(0.4400000000000002,31)
(0.45000000000000023,30)
(0.46000000000000024,29)
(0.47000000000000025,29)
(0.48000000000000026,28)
(0.49000000000000027,28)
(0.5000000000000002,82)
(0.5100000000000002,72)
(0.5200000000000002,66)
(0.5300000000000002,61)
(0.5400000000000003,56)
(0.5500000000000003,53)
(0.5600000000000003,50)
(0.5700000000000003,47)
(0.5800000000000003,45)
(0.5900000000000003,43)
(0.6000000000000003,41)
(0.6100000000000003,39)
(0.6200000000000003,37)
(0.6300000000000003,36)
(0.6400000000000003,34)
(0.6500000000000004,33)
(0.6600000000000004,32)
(0.6700000000000004,55)
(0.6800000000000004,51)
(0.6900000000000004,48)
(0.7000000000000004,44)
(0.7100000000000004,42)
(0.7200000000000004,39)
(0.7300000000000004,37)
(0.7400000000000004,35)
(0.7500000000000004,51)
(0.7600000000000005,47)
(0.7700000000000005,43)
(0.7800000000000005,40)
(0.7900000000000005,37)
(0.8000000000000005,48)
(0.8100000000000005,43)
(0.8200000000000005,39)
(0.8300000000000005,36)
(0.8400000000000005,43)
(0.8500000000000005,38)
(0.8600000000000005,43)
(0.8700000000000006,38)
(0.8800000000000006,41)
(0.8900000000000006,43)
(0.9000000000000006,43)
(0.9100000000000006,42)
(0.9200000000000006,39)
(0.9300000000000006,40)
(0.9400000000000006,39)
(0.9500000000000006,41)
(0.9600000000000006,40)
(0.9700000000000006,39)
(0.9800000000000006,40)
(0.9900000000000007,39)

log complete
time: 0.5607209205627441
_______________________________________________________________
