key: #0 - binom mean
     #1 - binom var factor
     #2 - drivers
     #3 - terminals
     #4 - epsilon
began at time 2024-09-22 12:57:07.785724
i.v: #3 from 1 to 99 adding with step of 1
c.v: [1, 1000, 100, 0.0001] run over 5000 trials
data:
(63,32)
(64,33)
(65,33)
(66,38)
(67,54)
(68,65)
(69,84)
(70,93)
(71,100)
(72,100)
(73,100)
(74,100)
(75,100)
(76,100)
(77,100)
(78,100)
(79,100)
(80,100)
(81,100)
(82,100)
(83,100)
(84,100)
(85,100)
(86,100)
(87,100)
(88,100)
(89,100)
(90,100)
(91,100)
(92,100)
(93,100)
(94,100)
(95,100)
(96,100)
(97,100)
(98,100)
(99,100)
(100,100)

log complete
time: 1107.3249566555023
_______________________________________________________________
key: #0 - binom mean
     #1 - binom var factor
     #2 - drivers
     #3 - terminals
     #4 - epsilon
began at time 2024-09-22 14:30:08.299234
i.v: #3 from 1 to 99 adding with step of 1
c.v: [1, 1000, 100, 0.2] run over 5000 trials
data:
(1,0)
(2,0)
(3,0)
(4,0)
(5,0)
(6,0)
(7,0)
(8,0)
(9,0)
(10,0)
(11,0)
(12,0)
(13,0)
(14,0)
(15,0)
(16,0)
(17,0)
(18,0)
(19,0)
(20,0)
(21,0)
(22,0)
(23,0)
(24,0)
(25,0)
(26,0)
(27,0)
(28,0)
(29,0)
(30,0)
(31,1)
(32,1)
(33,1)
(34,2)
(35,3)
(36,3)
(37,4)
(38,4)
(39,5)
(40,5)
(41,6)
(42,6)
(43,7)
(44,7)
(45,7)
(46,8)
(47,10)
(48,11)
(49,13)
(50,15)
(51,16)
(52,18)
(53,19)
(54,20)
(55,21)
(56,22)
(57,23)
(58,24)
(59,25)
(60,25)
(61,26)
(62,27)
(63,28)
(64,28)
(65,28)
(66,29)
(67,30)
(68,31)
(69,31)
(70,38)
(71,46)
(72,51)
(73,59)
(74,64)
(75,71)
(76,78)
(77,86)
(78,91)
(79,96)(79,99)
(80,100)
(81,100)
(82,100)
(83,100)
(84,100)
(85,100)
(86,100)
(87,100)
(88,100)
(89,100)
(90,100)
(91,100)
(92,100)
(93,100)
(94,3)(94,100)
(95,0)(95,100)
(96,0)(96,100)
(97,0)(97,100)
(98,0)(98,100)
(99,0)(99,100)
(100,0)(100,100)
log complete
time: 1108.264792919159
_______________________________________________________________
key: #0 - binom mean
     #1 - binom var factor
     #2 - drivers
     #3 - terminals
     #4 - epsilon
began at time 2024-09-22 14:48:36.565025
i.v: #3 from 1 to 99 adding with step of 1
c.v: [1, 1000, 100, 0.30000000000000004] run over 5000 trials
data:
(1,0)
(2,0)
(3,0)
(4,0)
(5,0)
(6,0)
(7,0)
(8,0)
(9,0)
(10,0)
(11,0)
(12,0)
(13,0)
(14,0)
(15,0)
(16,0)
(17,0)
(18,0)
