key: #0 - binom mean
     #1 - binom var factor
     #2 - drivers
     #3 - terminals
     #4 - epsilon
began at time 2024-11-08 10:30:53.843983
i.v: #3 from 1 to 100 adding with step of 1
c.v: [1, 1, 100, 0.4]
data:
(77,53)
(78,54)
(79,55)
(80,56)
(81,58)
(82,59)
(83,60)
(84,61)
(85,56)(85,62)
(86,45)
(87,39)
(88,34)
(89,30)
(90,26)
(91,23)
(92,19)
(93,16)
(94,13)
(95,10)
(96,7)
(97,4)
(98,1)
(99,0)
(100,0)

log complete
time: 0.1445612907409668
_______________________________________________________________
key: #0 - binom mean
     #1 - binom var factor
     #2 - drivers
     #3 - terminals
     #4 - epsilon
began at time 2024-11-08 10:30:54.260126
i.v: #3 from 1 to 100 adding with step of 1
c.v: [1, 5, 100, 0.4]
data:
(1,0)
(2,0)
(3,0)
(4,0)
(5,0)
(6,0)
(7,0)
(8,0)
(9,0)
(10,0)
(11,0)
(12,0)
(13,0)
(14,0)
(15,0)
(16,0)
(17,0)
(18,0)
(19,1)
(20,1)
(21,1)
(22,2)
(23,2)
(24,3)
(25,3)
(26,4)
(27,4)
(28,5)
(29,5)
(30,6)
(31,7)
(32,7)
(33,8)
(34,9)
(35,10)
(36,10)
(37,11)
(38,12)
(39,13)
(40,14)
(41,15)
(42,16)
(43,16)
(44,17)
(45,18)
(46,19)
(47,20)
(48,21)
(49,22)
(50,23)
(51,24)
(52,25)
(53,26)
(54,28)
(55,29)
(56,30)
(57,31)
(58,32)
(59,33)
(60,34)
(61,35)
(62,36)
(63,38)
(64,39)
(65,40)
(66,41)
(67,42)
(68,43)
(69,45)
(70,46)
(71,47)
(72,48)
(73,49)
(74,51)
(75,52)
(76,53)
(77,54)
(78,56)
(79,57)
(80,58)
(81,59)
(82,61)
(83,62)
(84,63)
(85,64)
(86,65)
(87,47)
(88,41)
(89,36)
(90,32)
(91,28)
(92,24)
(93,21)
(94,18)
(95,15)
(96,12)
(97,9)
(98,6)
(99,3)
(100,0)

log complete
time: 0.159348726272583
_______________________________________________________________
key: #0 - binom mean
     #1 - binom var factor
     #2 - drivers
     #3 - terminals
     #4 - epsilon
began at time 2024-11-08 10:30:54.419475
i.v: #3 from 1 to 100 adding with step of 1
c.v: [1, 6, 100, 0.4]
data:
(1,0)
(2,0)
(3,0)
(4,0)
(5,0)
(6,0)
(7,0)
(8,0)
(9,0)
(10,0)
(11,0)
(12,0)
(13,0)
(14,0)
(15,0)
(16,0)
(17,0)
(18,0)
(19,1)
(20,1)
(21,1)
(22,2)
(23,2)
(24,3)
(25,3)
(26,4)
